,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,StScaler-Cosine labels,RobScaler-Cosine labels,RobScaler-Euclidean labels,StScaler-Euclidean labels,RobScaler-manhattan labels,StScaler-manhattan labels,ProbScaler labels
382,0.0,3.0,5.0,0.0,7.0,2.0,1.0,0.0,3.0,1.0,3.0,6.0,13.0,0.0,5.0,8.0,11.0,5.0,5.0,20.0,14.0,4.0,0.0,16.0,4.0,0.0,1.0,159.0,1.0,8.0,0.0,3.0,8.0,1.0,1.0,0.0,8.0,0.0,3.0,15.0,9.0,166.0,0.0,10.0,4.0,6.0,1.0,10.0,1.0,23.0,2.0,5.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,0.0,2.0,8.0,0.0,10.0,2.0,0.0,9.0,3.0,1.0,0.0,1.0,2.0,9.0,4.0,0.0,4.0,6.0,5.0,7.0,0.0,2.0,7.0,2.0,1.0,8.0,0.0,14.0,2.0,4.0,1.0,1.0,2,-1,5,2,4,0,5
383,7.0,0.0,18.0,0.0,11.0,0.0,0.0,8.0,1.0,6.0,7.0,14.0,1.0,2.0,0.0,1.0,1.0,2.0,17.0,4.0,10.0,0.0,8.0,0.0,12.0,17.0,6.0,168.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,5.0,4.0,206.0,11.0,0.0,2.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,5.0,4.0,2.0,1.0,16.0,21.0,11.0,3.0,1.0,1.0,10.0,17.0,0.0,1.0,1.0,6.0,5.0,0.0,2.0,6.0,26.0,0.0,0.0,0.0,6.0,0.0,16.0,18.0,2.0,1.0,2.0,0.0,2.0,11.0,1.0,3.0,0.0,0.0,0.0,2,-1,5,2,4,0,5
384,0.0,21.0,22.0,0.0,4.0,20.0,0.0,1.0,3.0,3.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,10.0,4.0,3.0,2.0,8.0,11.0,152.0,3.0,0.0,0.0,1.0,6.0,4.0,5.0,4.0,6.0,17.0,13.0,1.0,0.0,100.0,1.0,4.0,6.0,1.0,0.0,6.0,9.0,0.0,14.0,0.0,5.0,5.0,0.0,5.0,3.0,2.0,13.0,2.0,8.0,5.0,4.0,0.0,0.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,9.0,5.0,9.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,24.0,0.0,9.0,10.0,7.0,4.0,0.0,0.0,19.0,4.0,1.0,0.0,2,-1,5,2,4,0,5
385,3.0,8.0,1.0,10.0,1.0,6.0,0.0,0.0,3.0,4.0,1.0,14.0,10.0,2.0,6.0,9.0,8.0,1.0,9.0,4.0,3.0,0.0,0.0,8.0,6.0,1.0,17.0,202.0,6.0,9.0,10.0,6.0,13.0,1.0,2.0,3.0,0.0,3.0,14.0,4.0,1.0,74.0,4.0,1.0,1.0,0.0,1.0,6.0,3.0,9.0,4.0,15.0,3.0,8.0,3.0,11.0,27.0,8.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,17.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,5.0,6.0,2.0,10.0,12.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,7.0,19.0,5.0,3.0,6.0,1.0,2.0,13.0,3.0,0.0,2,-1,5,2,4,0,5
386,4.0,4.0,2.0,4.0,7.0,5.0,14.0,2.0,5.0,0.0,3.0,14.0,44.0,1.0,3.0,6.0,1.0,9.0,0.0,1.0,2.0,11.0,4.0,4.0,8.0,1.0,8.0,69.0,9.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,4.0,9.0,0.0,22.0,1.0,184.0,5.0,3.0,2.0,0.0,4.0,3.0,0.0,13.0,2.0,3.0,4.0,0.0,1.0,7.0,2.0,6.0,5.0,19.0,9.0,11.0,0.0,11.0,4.0,5.0,13.0,2.0,4.0,7.0,11.0,0.0,0.0,1.0,0.0,5.0,11.0,9.0,3.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,4.0,12.0,5.0,8.0,0.0,1.0,4.0,12.0,0.0,0.0,26.0,2,-1,5,2,4,0,5
387,9.0,2.0,1.0,5.0,8.0,9.0,3.0,9.0,7.0,19.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,9.0,15.0,10.0,4.0,4.0,139.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,159.0,6.0,3.0,0.0,2.0,0.0,10.0,0.0,0.0,3.0,21.0,0.0,7.0,1.0,18.0,0.0,4.0,26.0,9.0,0.0,0.0,6.0,11.0,6.0,0.0,10.0,12.0,21.0,4.0,1.0,14.0,3.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,5.0,2.0,0.0,1.0,7.0,2.0,5.0,14.0,0.0,3.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,3.0,4.0,2,-1,5,2,4,0,5
388,6.0,0.0,1.0,3.0,2.0,0.0,12.0,5.0,2.0,0.0,0.0,5.0,0.0,2.0,5.0,3.0,1.0,26.0,25.0,2.0,7.0,2.0,1.0,1.0,7.0,0.0,0.0,119.0,5.0,7.0,3.0,1.0,6.0,9.0,0.0,3.0,0.0,0.0,5.0,2.0,4.0,104.0,4.0,12.0,24.0,4.0,3.0,2.0,8.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,13.0,8.0,11.0,8.0,4.0,9.0,4.0,2.0,11.0,0.0,11.0,3.0,9.0,4.0,25.0,10.0,9.0,1.0,0.0,3.0,4.0,12.0,11.0,0.0,1.0,3.0,15.0,0.0,7.0,8.0,4.0,1.0,0.0,5.0,4.0,2.0,20.0,19.0,2.0,0.0,0.0,9.0,12.0,2.0,2,-1,5,2,4,0,5
389,1.0,2.0,7.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,8.0,1.0,3.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,7.0,0.0,2.0,0.0,10.0,0.0,16.0,0.0,3.0,10.0,2.0,2.0,6.0,164.0,2.0,11.0,18.0,7.0,3.0,3.0,0.0,2.0,1.0,1.0,14.0,0.0,10.0,17.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,7.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,8.0,8.0,16.0,3.0,0.0,3.0,2.0,12.0,4.0,18.0,0.0,10.0,5.0,0.0,4.0,2.0,1.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,2,-1,5,2,4,0,5
390,13.0,2.0,0.0,0.0,0.0,14.0,1.0,2.0,11.0,8.0,8.0,0.0,5.0,5.0,0.0,0.0,16.0,2.0,29.0,3.0,20.0,0.0,3.0,2.0,2.0,12.0,3.0,179.0,17.0,17.0,3.0,3.0,19.0,1.0,0.0,0.0,9.0,1.0,28.0,0.0,5.0,126.0,0.0,3.0,0.0,8.0,5.0,3.0,8.0,21.0,10.0,0.0,1.0,9.0,4.0,6.0,0.0,7.0,0.0,2.0,8.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,3.0,9.0,0.0,4.0,4.0,2.0,7.0,12.0,0.0,3.0,5.0,0.0,0.0,3.0,6.0,3.0,21.0,7.0,2.0,10.0,0.0,6.0,17.0,17.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,9.0,2,-1,5,2,4,0,5
391,2.0,3.0,5.0,9.0,2.0,7.0,5.0,1.0,0.0,2.0,7.0,9.0,1.0,11.0,9.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,8.0,2.0,6.0,4.0,155.0,0.0,4.0,1.0,1.0,7.0,1.0,0.0,5.0,8.0,9.0,11.0,11.0,2.0,138.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,17.0,2.0,2.0,4.0,5.0,0.0,2.0,0.0,6.0,10.0,13.0,10.0,13.0,0.0,2.0,6.0,6.0,5.0,14.0,2.0,0.0,6.0,0.0,0.0,10.0,5.0,2.0,12.0,1.0,1.0,1.0,6.0,36.0,19.0,3.0,13.0,3.0,1.0,2.0,0.0,0.0,7.0,1.0,0.0,19.0,3.0,1.0,2,-1,5,2,4,0,5
392,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,19.0,3.0,15.0,8.0,1.0,9.0,1.0,2.0,5.0,1.0,8.0,0.0,3.0,0.0,3.0,2.0,167.0,1.0,0.0,9.0,5.0,0.0,21.0,4.0,1.0,7.0,0.0,2.0,8.0,10.0,142.0,0.0,5.0,1.0,3.0,6.0,6.0,3.0,0.0,26.0,12.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,10.0,5.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,5.0,7.0,0.0,6.0,4.0,1.0,8.0,3.0,0.0,7.0,1.0,0.0,0.0,3.0,8.0,7.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,27.0,0.0,2.0,4.0,2,-1,5,2,4,0,5
393,6.0,6.0,3.0,0.0,6.0,1.0,16.0,1.0,3.0,9.0,4.0,1.0,0.0,27.0,1.0,0.0,10.0,1.0,9.0,23.0,2.0,5.0,0.0,9.0,0.0,3.0,1.0,118.0,16.0,6.0,6.0,0.0,0.0,1.0,8.0,33.0,2.0,4.0,1.0,2.0,0.0,162.0,9.0,2.0,11.0,5.0,15.0,4.0,0.0,0.0,1.0,1.0,4.0,20.0,5.0,0.0,9.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,7.0,2.0,5.0,0.0,0.0,8.0,3.0,2.0,1.0,1.0,21.0,3.0,0.0,2.0,7.0,3.0,1.0,13.0,7.0,12.0,7.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,8.0,0.0,10.0,1.0,33.0,3.0,31.0,2,-1,5,2,4,0,5
394,6.0,3.0,0.0,8.0,1.0,6.0,24.0,8.0,0.0,20.0,7.0,2.0,12.0,2.0,9.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,10.0,3.0,7.0,105.0,0.0,0.0,9.0,5.0,0.0,2.0,4.0,1.0,1.0,7.0,0.0,10.0,7.0,98.0,0.0,1.0,6.0,1.0,20.0,9.0,0.0,0.0,6.0,18.0,1.0,3.0,0.0,1.0,3.0,14.0,4.0,3.0,2.0,2.0,3.0,23.0,1.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,2.0,8.0,1.0,0.0,11.0,3.0,14.0,0.0,5.0,19.0,3.0,2.0,8.0,0.0,6.0,12.0,0.0,6.0,2,-1,5,2,4,0,5
395,11.0,4.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,8.0,0.0,4.0,12.0,19.0,0.0,9.0,5.0,5.0,0.0,0.0,3.0,11.0,1.0,0.0,8.0,0.0,18.0,133.0,2.0,0.0,1.0,8.0,5.0,0.0,5.0,0.0,1.0,3.0,3.0,1.0,2.0,133.0,4.0,1.0,4.0,18.0,0.0,3.0,0.0,3.0,15.0,7.0,1.0,3.0,0.0,0.0,14.0,0.0,1.0,7.0,9.0,2.0,3.0,10.0,4.0,0.0,7.0,1.0,2.0,1.0,7.0,8.0,2.0,3.0,16.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,4.0,0.0,0.0,5.0,1.0,1.0,4.0,6.0,2.0,10.0,1.0,0.0,20.0,0.0,3.0,18.0,7.0,2,-1,5,2,4,0,5
396,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,5.0,8.0,6.0,8.0,3.0,0.0,21.0,0.0,0.0,3.0,7.0,14.0,1.0,7.0,6.0,1.0,0.0,5.0,7.0,175.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,91.0,5.0,6.0,2.0,18.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,12.0,1.0,2.0,13.0,0.0,10.0,2.0,5.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,10.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,2.0,4.0,10.0,4.0,0.0,2,-1,5,2,4,0,5
397,0.0,0.0,1.0,1.0,7.0,2.0,3.0,3.0,11.0,13.0,0.0,11.0,15.0,20.0,2.0,6.0,1.0,10.0,1.0,2.0,2.0,7.0,3.0,4.0,0.0,15.0,3.0,148.0,10.0,2.0,0.0,6.0,0.0,1.0,9.0,1.0,3.0,3.0,5.0,1.0,1.0,166.0,0.0,7.0,1.0,3.0,0.0,11.0,11.0,1.0,0.0,5.0,15.0,8.0,0.0,3.0,2.0,9.0,11.0,0.0,6.0,8.0,7.0,14.0,38.0,7.0,2.0,21.0,6.0,1.0,2.0,8.0,0.0,1.0,11.0,3.0,4.0,1.0,0.0,5.0,10.0,8.0,0.0,1.0,3.0,3.0,13.0,13.0,5.0,3.0,1.0,15.0,1.0,6.0,4.0,3.0,4.0,0.0,0.0,2.0,2,-1,5,2,4,0,5
398,1.0,0.0,6.0,8.0,11.0,7.0,16.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,21.0,0.0,2.0,9.0,11.0,1.0,0.0,114.0,2.0,2.0,0.0,3.0,2.0,5.0,0.0,8.0,7.0,1.0,3.0,1.0,5.0,130.0,2.0,6.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,5.0,3.0,0.0,3.0,18.0,3.0,1.0,5.0,18.0,4.0,7.0,3.0,5.0,0.0,1.0,3.0,1.0,6.0,0.0,1.0,13.0,5.0,6.0,0.0,2.0,34.0,9.0,0.0,4.0,2.0,0.0,5.0,1.0,1.0,2.0,11.0,3.0,0.0,7.0,4.0,2.0,0.0,22.0,1.0,0.0,1.0,2,-1,5,2,4,0,5
399,16.0,13.0,23.0,4.0,9.0,4.0,3.0,5.0,7.0,3.0,0.0,16.0,9.0,0.0,26.0,13.0,7.0,7.0,17.0,0.0,0.0,1.0,0.0,2.0,3.0,13.0,14.0,113.0,1.0,0.0,2.0,5.0,0.0,1.0,15.0,2.0,8.0,7.0,0.0,18.0,22.0,120.0,4.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,24.0,2.0,1.0,4.0,6.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,13.0,8.0,11.0,0.0,7.0,0.0,2.0,21.0,9.0,12.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,9.0,3.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0,2,-1,5,2,4,0,5
400,18.0,2.0,0.0,0.0,4.0,0.0,3.0,13.0,0.0,4.0,6.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,15.0,0.0,1.0,4.0,2.0,9.0,2.0,10.0,3.0,160.0,6.0,4.0,4.0,10.0,6.0,13.0,3.0,6.0,0.0,2.0,1.0,4.0,8.0,128.0,0.0,4.0,26.0,6.0,18.0,0.0,4.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0,0.0,38.0,0.0,11.0,0.0,2.0,0.0,4.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,10.0,12.0,1.0,0.0,2.0,8.0,4.0,1.0,1.0,6.0,2.0,0.0,2.0,1.0,2.0,6.0,10.0,0.0,5.0,5.0,0.0,2,-1,5,2,4,0,5
401,0.0,0.0,5.0,1.0,6.0,3.0,21.0,0.0,1.0,0.0,12.0,3.0,1.0,3.0,2.0,1.0,9.0,1.0,5.0,9.0,4.0,12.0,2.0,1.0,9.0,3.0,0.0,104.0,1.0,2.0,4.0,6.0,12.0,17.0,0.0,0.0,18.0,0.0,10.0,0.0,6.0,165.0,9.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,7.0,3.0,2.0,3.0,45.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,2.0,2.0,4.0,0.0,9.0,25.0,10.0,5.0,11.0,0.0,5.0,12.0,4.0,2.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,2,-1,5,2,4,0,5
402,2.0,1.0,14.0,0.0,1.0,1.0,2.0,8.0,1.0,4.0,3.0,3.0,0.0,5.0,19.0,7.0,17.0,2.0,1.0,1.0,20.0,11.0,11.0,0.0,0.0,3.0,1.0,186.0,3.0,12.0,9.0,0.0,1.0,0.0,0.0,2.0,12.0,5.0,1.0,2.0,13.0,205.0,1.0,5.0,20.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,7.0,7.0,1.0,15.0,1.0,2.0,10.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,7.0,4.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,4.0,12.0,12.0,13.0,0.0,5.0,18.0,2.0,7.0,0.0,16.0,1.0,0.0,0.0,0.0,3.0,2,-1,5,2,4,0,5
403,1.0,5.0,4.0,0.0,17.0,0.0,1.0,6.0,5.0,3.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,7.0,7.0,2.0,5.0,114.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,3.0,38.0,7.0,0.0,2.0,2.0,71.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,7.0,11.0,5.0,14.0,0.0,1.0,9.0,3.0,7.0,2.0,1.0,8.0,0.0,4.0,2.0,9.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,4.0,0.0,1.0,7.0,7.0,7.0,0.0,10.0,18.0,0.0,0.0,6.0,1.0,1.0,7.0,5.0,1.0,14.0,0.0,0.0,1.0,9.0,5.0,2,-1,5,2,4,0,5
404,3.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,30.0,9.0,20.0,4.0,7.0,0.0,2.0,3.0,13.0,22.0,5.0,0.0,12.0,1.0,2.0,3.0,8.0,142.0,10.0,3.0,15.0,2.0,14.0,2.0,9.0,0.0,0.0,0.0,2.0,1.0,8.0,83.0,1.0,4.0,0.0,0.0,0.0,6.0,6.0,13.0,6.0,2.0,10.0,10.0,9.0,0.0,9.0,5.0,4.0,1.0,5.0,5.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,11.0,10.0,22.0,5.0,0.0,0.0,18.0,3.0,0.0,4.0,0.0,3.0,17.0,0.0,8.0,0.0,0.0,2.0,11.0,0.0,6.0,3.0,10.0,17.0,21.0,8.0,1.0,22.0,4.0,0.0,1.0,2,-1,5,2,4,0,5
405,2.0,5.0,4.0,1.0,2.0,7.0,2.0,15.0,2.0,2.0,2.0,4.0,12.0,8.0,4.0,0.0,4.0,0.0,0.0,6.0,0.0,7.0,2.0,2.0,1.0,0.0,5.0,105.0,10.0,3.0,0.0,2.0,1.0,10.0,1.0,11.0,12.0,9.0,6.0,1.0,2.0,126.0,0.0,1.0,0.0,2.0,16.0,7.0,9.0,6.0,5.0,0.0,2.0,4.0,3.0,5.0,6.0,0.0,21.0,9.0,5.0,16.0,1.0,4.0,1.0,2.0,1.0,3.0,19.0,0.0,9.0,15.0,4.0,0.0,3.0,9.0,0.0,1.0,4.0,6.0,7.0,0.0,1.0,5.0,6.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,2,-1,5,2,4,0,5
406,10.0,1.0,0.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,7.0,3.0,2.0,8.0,0.0,7.0,4.0,2.0,9.0,4.0,18.0,5.0,7.0,2.0,11.0,10.0,1.0,72.0,9.0,2.0,13.0,4.0,2.0,0.0,1.0,1.0,1.0,10.0,7.0,1.0,11.0,124.0,3.0,8.0,10.0,17.0,2.0,11.0,1.0,3.0,3.0,10.0,7.0,12.0,6.0,11.0,3.0,9.0,5.0,1.0,12.0,1.0,3.0,4.0,3.0,0.0,23.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,11.0,0.0,0.0,4.0,14.0,2.0,1.0,10.0,1.0,10.0,3.0,2.0,1.0,4.0,8.0,14.0,1.0,6.0,24.0,0.0,1.0,0.0,7.0,2,-1,5,2,4,0,5
407,4.0,7.0,0.0,0.0,2.0,5.0,1.0,14.0,31.0,0.0,33.0,0.0,1.0,14.0,23.0,2.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,10.0,0.0,1.0,157.0,4.0,7.0,0.0,1.0,2.0,10.0,2.0,6.0,3.0,0.0,1.0,0.0,3.0,101.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,23.0,4.0,0.0,1.0,1.0,1.0,0.0,22.0,7.0,4.0,2.0,0.0,21.0,1.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,22.0,7.0,4.0,1.0,5.0,1.0,28.0,0.0,2.0,11.0,12.0,3.0,1.0,11.0,5.0,1.0,1.0,0.0,9.0,3.0,0.0,2,-1,5,2,4,0,5
408,5.0,4.0,10.0,12.0,0.0,5.0,1.0,2.0,4.0,6.0,3.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,1.0,0.0,7.0,9.0,31.0,1.0,190.0,5.0,6.0,3.0,0.0,3.0,0.0,3.0,0.0,11.0,0.0,5.0,9.0,1.0,156.0,2.0,1.0,3.0,1.0,3.0,6.0,3.0,2.0,8.0,10.0,14.0,5.0,6.0,7.0,2.0,4.0,8.0,1.0,0.0,1.0,4.0,5.0,3.0,18.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,2.0,5.0,9.0,0.0,0.0,1.0,2.0,6.0,1.0,2.0,8.0,0.0,5.0,2.0,9.0,0.0,3.0,10.0,1.0,2.0,17.0,5.0,2,-1,5,2,4,0,5
409,0.0,10.0,1.0,0.0,3.0,13.0,28.0,4.0,2.0,9.0,0.0,17.0,3.0,1.0,0.0,0.0,7.0,3.0,2.0,1.0,19.0,5.0,0.0,3.0,7.0,0.0,0.0,90.0,8.0,0.0,1.0,3.0,19.0,13.0,12.0,10.0,3.0,1.0,9.0,15.0,8.0,168.0,2.0,12.0,0.0,6.0,1.0,0.0,13.0,1.0,2.0,1.0,5.0,3.0,3.0,22.0,8.0,0.0,10.0,9.0,2.0,2.0,4.0,9.0,14.0,1.0,0.0,2.0,24.0,7.0,1.0,0.0,10.0,13.0,21.0,1.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,2.0,12.0,5.0,1.0,6.0,3.0,0.0,7.0,1.0,0.0,3.0,0.0,6.0,5.0,18.0,2,-1,5,2,4,0,5
410,5.0,11.0,3.0,1.0,3.0,1.0,1.0,2.0,8.0,19.0,0.0,6.0,21.0,2.0,0.0,0.0,6.0,1.0,2.0,1.0,6.0,2.0,1.0,9.0,4.0,2.0,4.0,123.0,0.0,12.0,9.0,8.0,0.0,2.0,4.0,4.0,1.0,0.0,1.0,10.0,4.0,75.0,0.0,9.0,12.0,0.0,0.0,0.0,4.0,3.0,2.0,5.0,0.0,11.0,1.0,12.0,0.0,0.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,1.0,2.0,15.0,11.0,10.0,7.0,1.0,13.0,4.0,7.0,3.0,3.0,1.0,12.0,18.0,2.0,4.0,1.0,10.0,0.0,1.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,2,-1,5,2,4,0,5
411,2.0,13.0,16.0,2.0,12.0,4.0,11.0,2.0,5.0,0.0,0.0,5.0,8.0,0.0,18.0,8.0,9.0,1.0,3.0,0.0,5.0,5.0,8.0,25.0,0.0,0.0,1.0,173.0,0.0,0.0,24.0,10.0,0.0,4.0,0.0,9.0,3.0,8.0,7.0,1.0,13.0,79.0,0.0,0.0,0.0,11.0,0.0,1.0,11.0,4.0,5.0,0.0,0.0,1.0,4.0,3.0,14.0,10.0,11.0,13.0,0.0,0.0,2.0,9.0,1.0,10.0,4.0,5.0,3.0,6.0,0.0,2.0,0.0,2.0,10.0,3.0,13.0,14.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,7.0,17.0,0.0,1.0,2.0,4.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,2,-1,5,2,4,0,5
412,28.0,2.0,0.0,7.0,20.0,0.0,4.0,0.0,27.0,2.0,10.0,2.0,3.0,11.0,2.0,2.0,0.0,4.0,0.0,0.0,5.0,11.0,5.0,0.0,4.0,5.0,11.0,182.0,1.0,0.0,15.0,1.0,0.0,6.0,0.0,4.0,6.0,1.0,14.0,6.0,3.0,159.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,7.0,0.0,6.0,0.0,22.0,4.0,1.0,0.0,7.0,3.0,0.0,42.0,2.0,1.0,0.0,4.0,1.0,4.0,2.0,15.0,8.0,0.0,7.0,5.0,9.0,3.0,0.0,1.0,7.0,2.0,3.0,5.0,4.0,0.0,3.0,0.0,1.0,0.0,20.0,1.0,2.0,0.0,5.0,1.0,8.0,2,-1,5,2,4,0,5
413,2.0,15.0,1.0,4.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,19.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,3.0,6.0,16.0,13.0,127.0,2.0,5.0,0.0,2.0,0.0,0.0,14.0,0.0,7.0,0.0,3.0,0.0,5.0,99.0,7.0,3.0,7.0,0.0,0.0,10.0,0.0,15.0,11.0,0.0,1.0,11.0,2.0,6.0,0.0,4.0,0.0,10.0,20.0,8.0,2.0,6.0,5.0,4.0,36.0,4.0,1.0,10.0,18.0,3.0,11.0,3.0,5.0,21.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0,6.0,3.0,15.0,0.0,0.0,3.0,5.0,1.0,10.0,4.0,0.0,16.0,6.0,2,-1,5,2,4,0,5
